src_owner,src_scope,src_macrophase,src_target,src_landingzone,src_securityzone,src_implementationzone,src_component,src_component_instance,src_container,src_hosting,src_endpoints,src_provider,src_securityarea,dst_owner,dst_scope,dst_macrophase,dst_target,dst_landingzone,dst_securityzone,dst_implementationzone,dst_component,dst_component_instance,dst_container,dst_hosting,dst_endpoints,dst_provider,dst_securityarea,svc_owner,svc_scope,svc_name,svc_protocol,svc_port,svc_justification,svc_securityarea,dep_owner,dep_scope,dep_name,dep_genericsource,dep_generictarget,dep_justification,dep_securityarea,security_status,rule,servicenow,
OAWSSRE, 1A4DEV, TST, tst-we, amacp-tst-we-cur-01-net-01, app, , EAS, EAS_AZ, True, False, 10.56.220.0/23 , Microsoft - Azure, BackLog, OAWSSRE, 1A4DEV, TST, tst-we, amacp-tst-we-cur-01-net-01, app, , CMS, CMS_AZ, True, False, 10.56.208.0/24 , Microsoft - Azure, BackLog, OAWSSRE, 1A4DEV, CMS_SVC, Tcp, 8080, , BackLog, OAWSSRE, 1A4DEV, EAS component to CMS component, False, False, EAS to connect CMS, BackLog, True, Generated from Matrix Internal app app, , 
OAWSSRE, 1A4DEV, TST, tst-we, amacp-tst-we-cur-01-net-01, app, , EAS, EAS_AZ, True, False, 10.56.220.0/23 , Microsoft - Azure, BackLog, OAWSSRE, 1A4DEV, TST, tst-we, amacp-tst-we-cur-01-net-01, app, , ETZ, ETZ_AZ, True, False, 10.56.208.0/24 , Microsoft - Azure, BackLog, OAWSSRE, 1A4DEV, ETZ_SVC, Tcp, 8080, , BackLog, OAWSSRE, 1A4DEV, EAS component to ETZ component, False, False, EAS to connect ETZ, BackLog, True, Generated from Matrix Internal app app, , 
OAWSSRE, 1A4DEV, TST, tst-we, amacp-tst-we-cur-01-net-01, app, , EAS, EAS_AZ, True, False, 10.56.220.0/23 , Microsoft - Azure, BackLog, OAWSSRE, 1A4DEV, TST, tst-we, amacp-tst-we-cur-01-net-01, app, , PAB, PAB_AZ, True, False, 10.56.208.0/24 , Microsoft - Azure, BackLog, OAWSSRE, 1A4DEV, PAB_SVC, Tcp, 8080, , BackLog, OAWSSRE, 1A4DEV, EAS component to PAB component, False, False, EAS to connect PAB, BackLog, True, Generated from Matrix Internal app app, , 
OAWSSRE, 1A4DEV, TST, tst-we, amacp-tst-we-cur-01-net-01, app, , EAS, EAS_AZ, True, False, 10.56.220.0/23 , Microsoft - Azure, BackLog, OAWSSRE, 1A4DEV, PRD, Internet, Internet, internet, , Internet URL, URLs for Apigee SaaS and docusign, False, False, amadeus-dev-test.apigee.net api.enterprise.apigee.com demo.docusign.net packages.drupal.org , External 1A, BackLog, OICSAUTG, InternetURL, url, Tcp, 1-20  22  24-109  112-136  138  140-142  144-160  162-388  390-444  446-512  515-2048  2050-65535, Generic url service for external http access. To be used only with http/https protocol (URLlist / URLcategory), BackLog, OAWSSRE, 1A4DEV, EAS to docusign internet, False, False, EAS to connect docusign, BackLog, False, , , 
DSED2ARF, Houston, PRD, Legacy DC Erding, ENF - Erding, app, , HoustonMasterAgent, HoustonMasterAgent PRD, False, False, 172.25.7.218/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, DSED2ARF, Houston, houston, Tcp, 6688, , BackLog, DSED2ARF, Houston, HoustonMasterAgent PRD to Houston Agent (houston), False, True, , BackLog, False, , , 
DSED2ARF, Houston, PRD, Legacy DC Erding, ENF - Erding, app, , HoustonMasterAgent, HoustonMasterAgent PRD, False, False, 172.25.7.218/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, DSED2ARF, Houston, houston, Tcp, 6688, , BackLog, DSED2ARF, Houston, HoustonMasterAgent PRD to Houston Agent (houston), False, True, , BackLog, False, , , 
DSED2ARF, Houston, PRD, Legacy DC Erding, ENF - Erding, app, , HoustonMasterAgent, HoustonMasterAgent PRD, False, False, 172.25.7.218/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, DSED2ARF, Houston, houston, Tcp, 6688, , BackLog, DSED2ARF, Houston, HoustonMasterAgent PRD to Houston Agent (houston), False, True, , BackLog, False, , , 
DSED2ARF, Houston, PRD, Legacy DC Erding, ENF - Erding, app, , HoustonMasterAgent, HoustonMasterAgent PRD, False, False, 172.25.7.218/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, DSED2ARF, Houston, HoustonMasterAgent PRD to Houston Agent (ssh), False, True, , BackLog, False, , , 
DSED2ARF, Houston, PRD, Legacy DC Erding, ENF - Erding, app, , HoustonMasterAgent, HoustonMasterAgent PRD, False, False, 172.25.7.218/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, DSED2ARF, Houston, HoustonMasterAgent PRD to Houston Agent (ssh), False, True, , BackLog, False, , , 
DSED2ARF, Houston, PRD, Legacy DC Erding, ENF - Erding, app, , HoustonMasterAgent, HoustonMasterAgent PRD, False, False, 172.25.7.218/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, DSED2ARF, Houston, HoustonMasterAgent PRD to Houston Agent (ssh), False, True, , BackLog, False, , , 
OSX02WIN OSTFOP, OSCVMM, PRD, Legacy DC Erding, ENF - Erding, app, , Jump Servers, Linux Jump Servers in Erding, False, False, 172.25.136.27/32 172.25.136.28/32 172.25.136.29/32 172.25.136.30/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux ERD Jump Server to Linux Azure, False, True, To connect to Azure Linux Servers from ERD Jump Servers, BackLog, True, Generated from Matrix Internal app app, , 
OSX02WIN OSTFOP, OSCVMM, PRD, Legacy DC Erding, ENF - Erding, app, , Jump Servers, Linux Jump Servers in Erding, False, False, 172.25.136.27/32 172.25.136.28/32 172.25.136.29/32 172.25.136.30/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux ERD Jump Server to Linux Azure, False, True, To connect to Azure Linux Servers from ERD Jump Servers, BackLog, False, , , 
OSX02WIN OSTFOP, OSCVMM, PRD, Legacy DC Erding, ENF - Erding, app, , Jump Servers, Linux Jump Servers in Erding, False, False, 172.25.136.27/32 172.25.136.28/32 172.25.136.29/32 172.25.136.30/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux ERD Jump Server to Linux Azure, False, True, To connect to Azure Linux Servers from ERD Jump Servers, BackLog, False, , , 
OSX02WIN OSTFOP, OSCVMM, PRD, Legacy DC Erding, ENF - Erding, app, , Jump Servers, Linux Jump Servers in Erding, False, False, 172.25.136.27/32 172.25.136.28/32 172.25.136.29/32 172.25.136.30/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux ERD Jump Server to Linux Azure, False, True, To connect to Azure Linux Servers from ERD Jump Servers, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, DCCPPAD, Artifactory, PRD, Legacy DC Erding, ENF - Erding, app, , Artifactory, Artifactory PRD, False, False, 172.25.7.146/32 172.25.8.52/32 172.30.131.229/32 172.30.131.230/32 172.30.131.231/32 82.150.234.8/32 82.150.234.91/32 , Amadeus, BackLog, DCCPPAD, Artifactory, getartifact, Tcp, 80  443  5000-5002  5005, Provide Artifact access facilities, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to Artifactory PRD (getartifact), True, False, , BackLog, True, Generated from Matrix Internal app app, , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, DCCPPAD, Artifactory, PRD, Legacy DC Erding, ENF - Erding, app, , Artifactory, Artifactory PRD, False, False, 172.25.7.146/32 172.25.8.52/32 172.30.131.229/32 172.30.131.230/32 172.30.131.231/32 82.150.234.8/32 82.150.234.91/32 , Amadeus, BackLog, DCCPPAD, Artifactory, getartifact, Tcp, 80  443  5000-5002  5005, Provide Artifact access facilities, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to Artifactory PRD (getartifact), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, DCCPPAD, Artifactory, PRD, Legacy DC Erding, ENF - Erding, app, , Artifactory, Artifactory PRD, False, False, 172.25.7.146/32 172.25.8.52/32 172.30.131.229/32 172.30.131.230/32 172.30.131.231/32 82.150.234.8/32 82.150.234.91/32 , Amadeus, BackLog, DCCPPAD, Artifactory, getartifact, Tcp, 80  443  5000-5002  5005, Provide Artifact access facilities, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to Artifactory PRD (getartifact), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, DCCPPAD, Artifactory, PRD, Legacy DC Erding, ENF - Erding, app, , Artifactory, Artifactory PRD, False, False, 172.25.7.146/32 172.25.8.52/32 172.30.131.229/32 172.30.131.230/32 172.30.131.231/32 82.150.234.8/32 82.150.234.91/32 , Amadeus, BackLog, DCCPPAD, Artifactory, getartifact, Tcp, 80  443  5000-5002  5005, Provide Artifact access facilities, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to Artifactory PRD (getartifact), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OCISNEAC, DNS, PRD, DR in FRA, DR in FRA, app, , Infoblox, Infoblox PRD in DR, False, False, 82.150.241.20/32 , Amadeus, BackLog, OCISNEAC, DNS, DNS Tcp, Tcp, 53, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to DNS servers, True, True, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OCISNEAC, DNS, PRD, DR in FRA, DR in FRA, app, , Infoblox, Infoblox PRD in DR, False, False, 82.150.241.20/32 , Amadeus, BackLog, OCISNEAC, DNS, DNS Udp, Udp, 53, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to DNS servers, True, True, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OCISNEAC, DNS, PRD, Legacy DC Erding, ENF - Erding, tnz, , Infoblox, Infoblox PRD in Erding, False, False, 172.25.74.64/32 172.25.74.69/32 172.25.74.70/32 172.25.74.75/32 194.156.168.61/32 194.156.168.62/32 , Amadeus, BackLog, OCISNEAC, DNS, DNS Tcp, Tcp, 53, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to DNS servers, True, True, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OCISNEAC, DNS, PRD, Legacy DC Erding, ENF - Erding, tnz, , Infoblox, Infoblox PRD in Erding, False, False, 172.25.74.64/32 172.25.74.69/32 172.25.74.70/32 172.25.74.75/32 194.156.168.61/32 194.156.168.62/32 , Amadeus, BackLog, OCISNEAC, DNS, DNS Udp, Udp, 53, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to DNS servers, True, True, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OCISNEAC, DNS, PRD, DR in FRA, DR in FRA, app, , Infoblox, Infoblox PRD in DR, False, False, 82.150.241.20/32 , Amadeus, BackLog, OCISNEAC, DNS, DNS Tcp, Tcp, 53, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to DNS servers, True, True, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OCISNEAC, DNS, PRD, DR in FRA, DR in FRA, app, , Infoblox, Infoblox PRD in DR, False, False, 82.150.241.20/32 , Amadeus, BackLog, OCISNEAC, DNS, DNS Udp, Udp, 53, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to DNS servers, True, True, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OCISNEAC, DNS, PRD, Legacy DC Erding, ENF - Erding, tnz, , Infoblox, Infoblox PRD in Erding, False, False, 172.25.74.64/32 172.25.74.69/32 172.25.74.70/32 172.25.74.75/32 194.156.168.61/32 194.156.168.62/32 , Amadeus, BackLog, OCISNEAC, DNS, DNS Tcp, Tcp, 53, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to DNS servers, True, True, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OCISNEAC, DNS, PRD, Legacy DC Erding, ENF - Erding, tnz, , Infoblox, Infoblox PRD in Erding, False, False, 172.25.74.64/32 172.25.74.69/32 172.25.74.70/32 172.25.74.75/32 194.156.168.61/32 194.156.168.62/32 , Amadeus, BackLog, OCISNEAC, DNS, DNS Udp, Udp, 53, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to DNS servers, True, True, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OCISNEAC, DNS, PRD, DR in FRA, DR in FRA, app, , Infoblox, Infoblox PRD in DR, False, False, 82.150.241.20/32 , Amadeus, BackLog, OCISNEAC, DNS, DNS Tcp, Tcp, 53, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to DNS servers, True, True, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OCISNEAC, DNS, PRD, DR in FRA, DR in FRA, app, , Infoblox, Infoblox PRD in DR, False, False, 82.150.241.20/32 , Amadeus, BackLog, OCISNEAC, DNS, DNS Udp, Udp, 53, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to DNS servers, True, True, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OCISNEAC, DNS, PRD, Legacy DC Erding, ENF - Erding, tnz, , Infoblox, Infoblox PRD in Erding, False, False, 172.25.74.64/32 172.25.74.69/32 172.25.74.70/32 172.25.74.75/32 194.156.168.61/32 194.156.168.62/32 , Amadeus, BackLog, OCISNEAC, DNS, DNS Tcp, Tcp, 53, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to DNS servers, True, True, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OCISNEAC, DNS, PRD, Legacy DC Erding, ENF - Erding, tnz, , Infoblox, Infoblox PRD in Erding, False, False, 172.25.74.64/32 172.25.74.69/32 172.25.74.70/32 172.25.74.75/32 194.156.168.61/32 194.156.168.62/32 , Amadeus, BackLog, OCISNEAC, DNS, DNS Udp, Udp, 53, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to DNS servers, True, True, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OCISNEAC, DNS, PRD, DR in FRA, DR in FRA, app, , Infoblox, Infoblox PRD in DR, False, False, 82.150.241.20/32 , Amadeus, BackLog, OCISNEAC, DNS, DNS Tcp, Tcp, 53, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to DNS servers, True, True, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OCISNEAC, DNS, PRD, DR in FRA, DR in FRA, app, , Infoblox, Infoblox PRD in DR, False, False, 82.150.241.20/32 , Amadeus, BackLog, OCISNEAC, DNS, DNS Udp, Udp, 53, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to DNS servers, True, True, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OCISNEAC, DNS, PRD, Legacy DC Erding, ENF - Erding, tnz, , Infoblox, Infoblox PRD in Erding, False, False, 172.25.74.64/32 172.25.74.69/32 172.25.74.70/32 172.25.74.75/32 194.156.168.61/32 194.156.168.62/32 , Amadeus, BackLog, OCISNEAC, DNS, DNS Tcp, Tcp, 53, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to DNS servers, True, True, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OCISNEAC, DNS, PRD, Legacy DC Erding, ENF - Erding, tnz, , Infoblox, Infoblox PRD in Erding, False, False, 172.25.74.64/32 172.25.74.69/32 172.25.74.70/32 172.25.74.75/32 194.156.168.61/32 194.156.168.62/32 , Amadeus, BackLog, OCISNEAC, DNS, DNS Udp, Udp, 53, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to DNS servers, True, True, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, Legacy DC Erding, ENF - Erding, tnz, , ActiveDirectory, ActiveDirectory PRD Erding, False, False, 172.25.4.0/24 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (udp), Udp, 53  88  123  389  464, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM, True, False, , BackLog, True, Generic Infra rule Exception any component prd to ActiveDirectory ERD prd udp, Generic Infra Rule 19-prd-prd-udp, 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, Legacy DC Erding, ENF - Erding, tnz, , ActiveDirectory, ActiveDirectory PRD Erding, False, False, 172.25.4.0/24 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (tcp), Tcp, 25  53  88  135  464  636  3268  3269  5200-10200  16665-16667  24158, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM, True, False, , BackLog, True, Generic Infra rule Exception any component prd to ActiveDirectory ERD prd tcp, Generic Infra Rule 19-prd-prd-tcp, 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, Legacy DC Erding, ENF - Erding, tnz, , ActiveDirectory, ActiveDirectory PRD Erding, False, False, 172.25.4.0/24 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (tcp 389), Tcp, 389, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM, True, False, , BackLog, True, Generic Infra rule Exception any component prd to ActiveDirectory ERD prd tcp, Generic Infra Rule 19-prd-prd-tcp, 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, Legacy DC Erding, ENF - Erding, tnz, , ActiveDirectory, ActiveDirectory PRD Erding, False, False, 172.25.4.0/24 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (tcp 445), Tcp, 445, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM, True, False, , BackLog, True, Generic Infra rule Exception any component prd to ActiveDirectory ERD prd tcp, Generic Infra Rule 19-prd-prd-tcp, 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, Legacy DC Erding, ENF - Erding, tnz, , ActiveDirectory, ActiveDirectory PRD Erding, False, False, 172.25.4.0/24 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (udp), Udp, 53  88  123  389  464, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM, True, False, , BackLog, True, Generic Infra rule Exception any component prd to ActiveDirectory ERD prd udp, Generic Infra Rule 19-prd-prd-udp, 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, Legacy DC Erding, ENF - Erding, tnz, , ActiveDirectory, ActiveDirectory PRD Erding, False, False, 172.25.4.0/24 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (tcp), Tcp, 25  53  88  135  464  636  3268  3269  5200-10200  16665-16667  24158, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM, True, False, , BackLog, True, Generic Infra rule Exception any component prd to ActiveDirectory ERD prd tcp, Generic Infra Rule 19-prd-prd-tcp, 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, Legacy DC Erding, ENF - Erding, tnz, , ActiveDirectory, ActiveDirectory PRD Erding, False, False, 172.25.4.0/24 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (tcp 389), Tcp, 389, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM, True, False, , BackLog, True, Generic Infra rule Exception any component prd to ActiveDirectory ERD prd tcp, Generic Infra Rule 19-prd-prd-tcp, 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, Legacy DC Erding, ENF - Erding, tnz, , ActiveDirectory, ActiveDirectory PRD Erding, False, False, 172.25.4.0/24 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (tcp 445), Tcp, 445, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM, True, False, , BackLog, True, Generic Infra rule Exception any component prd to ActiveDirectory ERD prd tcp, Generic Infra Rule 19-prd-prd-tcp, 
